station_id,Pollutant,Start,y,Unit,Country,Municipality,Longitude,Latitude,Altitude,month,day_of_week,station_idx,log_y
IT0470A,6001,2025-01-30,29.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,1,3,0,3.367295829986474
IT0470A,6001,2025-01-31,27.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,1,4,0,3.295836866004329
IT0470A,6001,2025-02-01,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,5,0,1.6094379124341003
IT0470A,6001,2025-02-02,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,6,0,2.302585092994046
IT0470A,6001,2025-02-03,26.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,0,0,3.258096538021482
IT0470A,6001,2025-02-04,40.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,1,0,3.6888794541139363
IT0470A,6001,2025-02-05,45.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,2,0,3.8066624897703196
IT0470A,6001,2025-02-06,44.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,3,0,3.784189633918261
IT0470A,6001,2025-02-07,35.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,4,0,3.5553480614894135
IT0470A,6001,2025-02-11,43.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,1,0,3.7612001156935624
IT0470A,6001,2025-02-12,30.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,2,0,3.4011973816621555
IT0470A,6001,2025-02-13,35.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,3,0,3.5553480614894135
IT0470A,6001,2025-02-14,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,4,0,2.70805020110221
IT0470A,6001,2025-02-15,24.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,5,0,3.1780538303479458
IT0470A,6001,2025-02-16,31.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,6,0,3.4339872044851463
IT0470A,6001,2025-02-17,38.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,0,0,3.6375861597263857
IT0470A,6001,2025-02-18,37.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,1,0,3.6109179126442243
IT0470A,6001,2025-02-19,30.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,2,0,3.4011973816621555
IT0470A,6001,2025-02-20,50.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,3,0,3.912023005428146
IT0470A,6001,2025-02-21,66.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,4,0,4.189654742026425
IT0470A,6001,2025-02-22,70.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,5,0,4.248495242049359
IT0470A,6001,2025-02-23,60.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,6,0,4.0943445622221
IT0470A,6001,2025-02-24,39.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,0,0,3.6635616461296463
IT0470A,6001,2025-02-25,61.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,1,0,4.110873864173311
IT0470A,6001,2025-02-26,35.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,2,0,3.5553480614894135
IT0470A,6001,2025-02-27,23.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,3,0,3.1354942159291497
IT0470A,6001,2025-02-28,26.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,2,4,0,3.258096538021482
IT0470A,6001,2025-03-01,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,5,0,2.302585092994046
IT0470A,6001,2025-03-02,20.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,6,0,2.995732273553991
IT0470A,6001,2025-03-03,25.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,0,0,3.2188758248682006
IT0470A,6001,2025-03-04,31.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,1,0,3.4339872044851463
IT0470A,6001,2025-03-06,24.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,3,0,3.1780538303479458
IT0470A,6001,2025-03-07,31.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,4,0,3.4339872044851463
IT0470A,6001,2025-03-08,32.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,5,0,3.4657359027997265
IT0470A,6001,2025-03-09,29.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,6,0,3.367295829986474
IT0470A,6001,2025-03-10,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,0,0,2.5649493574615367
IT0470A,6001,2025-03-11,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,1,0,2.70805020110221
IT0470A,6001,2025-03-12,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,2,0,2.1972245773362196
IT0470A,6001,2025-03-13,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,3,0,2.833213344056216
IT0470A,6001,2025-03-14,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,4,0,2.3978952727983707
IT0470A,6001,2025-03-15,4.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,5,0,1.3862943611198906
IT0470A,6001,2025-03-16,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,6,0,1.791759469228055
IT0470A,6001,2025-03-17,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,0,0,2.5649493574615367
IT0470A,6001,2025-03-18,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,1,0,2.3978952727983707
IT0470A,6001,2025-03-19,21.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,2,0,3.044522437723423
IT0470A,6001,2025-03-20,27.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,3,0,3.295836866004329
IT0470A,6001,2025-03-21,27.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,4,0,3.295836866004329
IT0470A,6001,2025-03-22,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,5,0,2.5649493574615367
IT0470A,6001,2025-03-23,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,6,0,1.6094379124341003
IT0470A,6001,2025-03-24,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,0,0,2.5649493574615367
IT0470A,6001,2025-03-25,12.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,1,0,2.4849066497880004
IT0470A,6001,2025-03-26,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,2,0,2.833213344056216
IT0470A,6001,2025-03-27,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,3,0,2.5649493574615367
IT0470A,6001,2025-03-28,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,4,0,2.6390573296152584
IT0470A,6001,2025-03-29,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,5,0,2.833213344056216
IT0470A,6001,2025-03-30,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,3,6,0,2.5649493574615367
IT0470A,6001,2025-04-01,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,1,0,1.6094379124341003
IT0470A,6001,2025-04-02,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,2,0,2.1972245773362196
IT0470A,6001,2025-04-03,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,3,0,2.70805020110221
IT0470A,6001,2025-04-04,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,4,0,2.70805020110221
IT0470A,6001,2025-04-05,18.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,5,0,2.8903717578961645
IT0470A,6001,2025-04-06,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,6,0,2.70805020110221
IT0470A,6001,2025-04-07,4.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,0,0,1.3862943611198906
IT0470A,6001,2025-04-08,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,1,0,2.5649493574615367
IT0470A,6001,2025-04-09,24.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,2,0,3.1780538303479458
IT0470A,6001,2025-04-10,24.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,3,0,3.1780538303479458
IT0470A,6001,2025-04-11,19.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,4,0,2.9444389791664403
IT0470A,6001,2025-04-12,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,5,0,2.833213344056216
IT0470A,6001,2025-04-13,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,6,0,2.3978952727983707
IT0470A,6001,2025-04-14,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,0,0,2.1972245773362196
IT0470A,6001,2025-04-16,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,2,0,2.1972245773362196
IT0470A,6001,2025-04-17,3.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,3,0,1.0986122886681098
IT0470A,6001,2025-04-18,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,4,0,1.791759469228055
IT0470A,6001,2025-04-19,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,5,0,2.0794415416798357
IT0470A,6001,2025-04-20,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,6,0,1.6094379124341003
IT0470A,6001,2025-04-21,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,0,0,1.9459101490553132
IT0470A,6001,2025-04-22,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,1,0,2.302585092994046
IT0470A,6001,2025-04-23,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,2,0,2.1972245773362196
IT0470A,6001,2025-04-24,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,3,0,1.6094379124341003
IT0470A,6001,2025-04-25,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,4,0,1.791759469228055
IT0470A,6001,2025-04-26,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,5,0,1.791759469228055
IT0470A,6001,2025-04-27,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,6,0,1.791759469228055
IT0470A,6001,2025-04-28,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,0,0,2.302585092994046
IT0470A,6001,2025-04-29,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,1,0,2.5649493574615367
IT0470A,6001,2025-04-30,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,4,2,0,2.302585092994046
IT0470A,6001,2025-05-01,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,3,0,2.3978952727983707
IT0470A,6001,2025-05-02,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,4,0,2.3978952727983707
IT0470A,6001,2025-05-03,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,5,0,2.0794415416798357
IT0470A,6001,2025-05-04,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,6,0,2.1972245773362196
IT0470A,6001,2025-05-05,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,0,0,1.6094379124341003
IT0470A,6001,2025-05-06,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,1,0,1.6094379124341003
IT0470A,6001,2025-05-07,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,2,0,2.0794415416798357
IT0470A,6001,2025-05-08,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,3,0,1.9459101490553132
IT0470A,6001,2025-05-09,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,4,0,1.791759469228055
IT0470A,6001,2025-05-10,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,5,0,2.5649493574615367
IT0470A,6001,2025-05-11,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,6,0,2.302585092994046
IT0470A,6001,2025-05-12,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,0,0,2.1972245773362196
IT0470A,6001,2025-05-13,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,1,0,2.302585092994046
IT0470A,6001,2025-05-14,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,2,0,2.302585092994046
IT0470A,6001,2025-05-15,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,3,0,2.3978952727983707
IT0470A,6001,2025-05-16,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,4,0,1.791759469228055
IT0470A,6001,2025-05-17,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,5,0,2.3978952727983707
IT0470A,6001,2025-05-18,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,6,0,2.0794415416798357
IT0470A,6001,2025-05-19,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,0,0,2.5649493574615367
IT0470A,6001,2025-05-20,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,1,0,2.1972245773362196
IT0470A,6001,2025-05-21,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,2,0,2.1972245773362196
IT0470A,6001,2025-05-22,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,3,0,1.9459101490553132
IT0470A,6001,2025-05-23,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,4,0,1.791759469228055
IT0470A,6001,2025-05-24,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,5,0,1.791759469228055
IT0470A,6001,2025-05-25,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,6,0,2.302585092994046
IT0470A,6001,2025-05-26,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,0,0,2.3978952727983707
IT0470A,6001,2025-05-27,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,1,0,1.9459101490553132
IT0470A,6001,2025-05-28,12.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,5,2,0,2.4849066497880004
IT0470A,6001,2025-06-11,28.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,2,0,3.332204510175204
IT0470A,6001,2025-06-12,31.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,3,0,3.4339872044851463
IT0470A,6001,2025-06-13,30.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,4,0,3.4011973816621555
IT0470A,6001,2025-06-14,30.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,5,0,3.4011973816621555
IT0470A,6001,2025-06-15,20.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,6,0,2.995732273553991
IT0470A,6001,2025-06-16,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,0,0,2.5649493574615367
IT0470A,6001,2025-06-17,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,1,0,2.1972245773362196
IT0470A,6001,2025-06-18,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,2,0,1.791759469228055
IT0470A,6001,2025-06-19,18.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,3,0,2.8903717578961645
IT0470A,6001,2025-06-20,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,4,0,2.833213344056216
IT0470A,6001,2025-06-21,18.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,5,0,2.8903717578961645
IT0470A,6001,2025-06-22,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,6,0,2.302585092994046
IT0470A,6001,2025-06-23,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,0,0,2.6390573296152584
IT0470A,6001,2025-06-24,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,1,0,2.833213344056216
IT0470A,6001,2025-06-25,19.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,2,0,2.9444389791664403
IT0470A,6001,2025-06-26,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,3,0,2.70805020110221
IT0470A,6001,2025-06-27,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,4,0,2.5649493574615367
IT0470A,6001,2025-06-28,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,5,0,2.6390573296152584
IT0470A,6001,2025-06-29,19.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,6,0,2.9444389791664403
IT0470A,6001,2025-06-30,18.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,6,0,0,2.8903717578961645
IT0470A,6001,2025-07-01,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,1,0,2.6390573296152584
IT0470A,6001,2025-07-02,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,2,0,2.302585092994046
IT0470A,6001,2025-07-03,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,3,0,2.6390573296152584
IT0470A,6001,2025-07-04,34.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,4,0,3.5263605246161616
IT0470A,6001,2025-07-05,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,5,0,2.3978952727983707
IT0470A,6001,2025-07-06,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,6,0,1.791759469228055
IT0470A,6001,2025-07-07,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,0,0,2.1972245773362196
IT0470A,6001,2025-07-08,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,1,0,1.6094379124341003
IT0470A,6001,2025-07-09,4.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,2,0,1.3862943611198906
IT0470A,6001,2025-07-10,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,3,0,2.0794415416798357
IT0470A,6001,2025-07-11,12.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,4,0,2.4849066497880004
IT0470A,6001,2025-07-12,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,5,0,2.302585092994046
IT0470A,6001,2025-07-13,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,6,0,2.302585092994046
IT0470A,6001,2025-07-14,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,0,0,2.6390573296152584
IT0470A,6001,2025-07-15,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,1,0,2.6390573296152584
IT0470A,6001,2025-07-16,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,2,0,2.5649493574615367
IT0470A,6001,2025-07-17,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,3,0,2.5649493574615367
IT0470A,6001,2025-07-18,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,4,0,2.1972245773362196
IT0470A,6001,2025-07-19,15.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,5,0,2.70805020110221
IT0470A,6001,2025-07-20,12.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,6,0,2.4849066497880004
IT0470A,6001,2025-07-21,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,0,0,1.9459101490553132
IT0470A,6001,2025-07-22,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,1,0,1.9459101490553132
IT0470A,6001,2025-07-23,4.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,2,0,1.3862943611198906
IT0470A,6001,2025-07-24,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,3,0,2.0794415416798357
IT0470A,6001,2025-07-25,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,4,0,1.6094379124341003
IT0470A,6001,2025-07-26,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,5,0,1.9459101490553132
IT0470A,6001,2025-07-27,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,6,0,2.0794415416798357
IT0470A,6001,2025-07-28,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,0,0,1.791759469228055
IT0470A,6001,2025-07-29,6.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,1,0,1.791759469228055
IT0470A,6001,2025-07-30,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,2,0,1.9459101490553132
IT0470A,6001,2025-07-31,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,7,3,0,2.302585092994046
IT0470A,6001,2025-08-01,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,4,0,2.3978952727983707
IT0470A,6001,2025-08-02,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,5,0,2.0794415416798357
IT0470A,6001,2025-08-03,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,6,0,1.9459101490553132
IT0470A,6001,2025-08-04,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,0,0,2.1972245773362196
IT0470A,6001,2025-08-05,12.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,1,0,2.4849066497880004
IT0470A,6001,2025-08-06,13.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,2,0,2.5649493574615367
IT0470A,6001,2025-08-07,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,3,0,2.3978952727983707
IT0470A,6001,2025-08-08,14.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,4,0,2.6390573296152584
IT0470A,6001,2025-08-09,18.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,5,0,2.8903717578961645
IT0470A,6001,2025-08-10,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,6,0,2.833213344056216
IT0470A,6001,2025-08-11,18.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,0,0,2.8903717578961645
IT0470A,6001,2025-08-12,19.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,1,0,2.9444389791664403
IT0470A,6001,2025-08-13,17.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,2,0,2.833213344056216
IT0470A,6001,2025-08-22,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,4,0,2.0794415416798357
IT0470A,6001,2025-08-23,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,5,0,2.302585092994046
IT0470A,6001,2025-08-24,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,6,0,2.3978952727983707
IT0470A,6001,2025-08-25,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,0,0,2.302585092994046
IT0470A,6001,2025-08-31,5.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,8,6,0,1.6094379124341003
IT0470A,6001,2025-09-01,7.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,0,0,1.9459101490553132
IT0470A,6001,2025-09-02,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,1,0,2.1972245773362196
IT0470A,6001,2025-09-03,11.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,2,0,2.3978952727983707
IT0470A,6001,2025-09-04,10.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,3,0,2.302585092994046
IT0470A,6001,2025-09-05,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,4,0,2.0794415416798357
IT0470A,6001,2025-09-06,8.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,5,0,2.0794415416798357
IT0470A,6001,2025-09-07,9.0,ug.m-3,Italy,Piazza Rebaudengo 23,7.69534,45.10407,233.0,9,6,0,2.1972245773362196
